country,date,fertility_rate,gdp_per_capita,gdp_growth_rate,population,unemployment_rate,net_migration,avg_dest_gdp,gdp_gap_ratio,migration_pressure,pop_growth,gdp_lag_5,fertility_lag_3
Colombia,2010,2.01,6398.2958447102,4.49465897070922,44777319.0,11.153,-34220.0,43814.67728781202,6.8478667368961785,13.764212141161318,1.142444985142932,3456.06610874512,2.195
Colombia,2011,1.938,7400.9940695669,6.94789198173555,45259614.0,10.288,-46385.0,47221.08305970434,6.380370341584084,12.365157721989954,1.0770966435038165,3789.85361217027,2.155
Colombia,2012,1.899,8108.59838244229,3.91263576716115,45715810.0,9.959,-56070.0,46529.73392493532,5.738320204104211,10.897070067593896,1.0079538018154643,4769.926147194,2.096
Colombia,2013,1.86,8279.10255642981,5.13399351995672,46151584.0,9.246,-64789.0,47860.02602784562,5.780822945679786,10.752330678964402,0.9532238409425631,5541.83629665898,2.01
Colombia,2014,1.822,8187.20824890084,4.49903000110972,46565429.0,8.799,-67522.0,49157.63021882968,6.00419932220843,10.93965116506376,0.8967081173205216,5250.97292433518,1.938
Colombia,2015,1.771,6248.51490534512,2.95590137527523,46969940.0,8.572,-41123.0,44810.92904203534,7.171452692495471,12.700642718409478,0.86869381145398,6398.2958447102,1.899
Colombia,2016,1.719,5959.84250367574,2.08738250162794,47437512.0,8.922,104373.0,44236.64517592658,7.422452044436338,12.759195064386066,0.995470720209557,7400.9940695669,1.86
Colombia,2017,1.717,6479.53231292429,1.35936086788746,48131078.0,9.086,431072.0,45984.52697074104,7.096889829381479,12.185359837048,1.4620623442477276,8108.59838244229,1.822
Colombia,2018,1.715,6816.96818309544,2.56432428277704,49024465.0,9.36,495524.0,48615.278707212725,7.131510284552562,12.230540138007646,1.856154146391642,8279.10255642981,1.771
Colombia,2019,1.71,6472.54544924705,3.18685539245533,49907985.0,10.28,396826.0,48464.50914927236,7.487704725952945,12.803975081379535,1.802202226990146,8187.20824890084,1.719
Colombia,2020,1.694,5339.68711357943,-7.18591413760859,50629997.0,15.983,227130.0,46886.24039931856,8.78070931910627,14.874521586566022,1.4466863368657323,6248.51490534512,1.717
Colombia,2021,1.68,6222.62164397614,10.8011981904878,51188173.0,13.898,199070.0,53371.48707696068,8.577009840961066,14.40937653281459,1.102461056831583,5959.84250367574,1.715
Colombia,2022,1.663,6680.44506854481,7.32827729427979,51737944.0,10.541,183180.0,54293.2500889066,8.127190558687312,13.515517899097,1.074019578702301,6479.53231292429,1.71
Colombia,2023,1.645,7000.83660501046,0.712380031974334,52321152.0,9.591,154521.0,56934.79321505122,8.13256992375787,13.378077524581697,1.1272345882163304,6816.96818309544,1.694
El Salvador,2000,3.076,1982.87093542615,1.12790697674419,5943366.0,6.96,-94861.0,27050.256836082543,13.64196547178146,41.96268579119977,,,
El Salvador,2001,2.93,2058.04459070452,0.879613659882722,5968060.0,6.96,-92389.0,27035.9502538777,13.136717433621115,38.49058208050987,0.41548846226195923,,
El Salvador,2002,2.775,2115.41187355626,1.57291844759789,5986631.0,6.2,-90908.0,28408.729514927418,13.429408178166717,37.26660769441264,0.3111731450420985,,
El Salvador,2003,2.636,2207.83089518069,1.56539303147618,5998599.0,6.9,-89146.0,32507.90732405692,14.723911779210997,38.81223145000019,0.1999121041533991,,3.076
El Salvador,2004,2.516,2285.68907438892,0.889404485692197,6004671.0,6.8,-87466.0,36517.24976751736,15.976472993064581,40.196806050550485,0.10122363571893889,,2.93
El Salvador,2005,2.44,2447.39140845394,2.68083009363194,6005578.0,7.22,-86501.0,38505.624311958745,15.733333123157207,38.38933282050358,0.015104907496188424,1982.87093542615,2.775
El Salvador,2006,2.395,2665.61807194853,4.3369986028604,6002319.0,6.57,-85789.0,40982.619977352224,15.374528109870779,36.821994823140514,-0.0542662171734376,2058.04459070452,2.636
El Salvador,2007,2.354,2830.65693770733,1.84760220587859,6009824.0,6.41,-56857.0,45435.300017531576,16.0511503221339,37.784407858303204,0.12503500730300932,2115.41187355626,2.516
El Salvador,2008,2.291,2983.24829577976,2.15440298282768,6029297.0,5.88,-56086.0,46955.33693399176,15.739667730780885,36.05957877121901,0.3240194721176426,2207.83089518069,2.44
El Salvador,2009,2.261,2910.18651752011,-2.10876837627522,6048279.0,7.33,-55966.0,42255.83467634836,14.51997472394185,32.82966285083253,0.3148294071431579,2285.68907438892,2.395
El Salvador,2010,2.239,3040.07300952878,2.15419536693635,6068249.0,4.893,-54688.0,43814.67728781202,14.412376660191926,32.26931134216972,0.3301765675822743,2447.39140845394,2.354
El Salvador,2011,2.224,3330.60049486653,3.77358499834686,6090127.0,4.297,-53433.0,47221.08305970434,14.177948731013045,31.531757977773015,0.3605323380764469,2665.61807194853,2.291
El Salvador,2012,2.187,3497.91256915509,2.88770010188691,6113975.0,3.843,-50546.0,46529.73392493532,13.302143208277625,29.091787196503166,0.39158460899091363,2830.65693770733,2.261
El Salvador,2013,2.154,3582.26694005169,2.18295232499635,6138839.0,3.693,-49087.0,47860.02602784562,13.360262322370376,28.77800504238579,0.4066748719123048,2983.24829577976,2.239
El Salvador,2014,2.126,3666.01248913873,1.7293998423459,6162955.0,4.154,-49126.0,49157.63021882968,13.40901875388277,28.507573870754765,0.39284301152058276,2910.18651752011,2.224
El Salvador,2015,2.067,3790.34089108162,2.40000008852115,6183676.0,3.998,-51278.0,44810.92904203534,11.822400762810544,24.436902376729396,0.33621858345549427,3040.07300952878,2.187
El Salvador,2016,1.965,3901.34014965811,2.53906241135864,6200800.0,4.418,-47491.0,44236.64517592658,11.338833190385413,22.280807219107338,0.27692265894914136,3330.60049486653,2.154
El Salvador,2017,1.896,4020.12671373919,2.24761908134138,6213533.0,4.385,-50608.0,45984.52697074104,11.438576503965475,21.68754105151854,0.20534447168107928,3497.91256915509,2.126
El Salvador,2018,1.849,4183.54620971358,2.4124442237792,6219807.0,4.006,-54163.0,48615.278707212725,11.620590826589938,21.486472438364796,0.10097315005810348,3582.26694005169,2.067
El Salvador,2019,1.838,4320.11671534627,2.43747159065784,6222318.0,4.17,-55144.0,48464.50914927236,11.218333286485706,20.61929658056073,0.04037102758975841,3666.01248913873,1.965
El Salvador,2020,1.819,3997.19279583709,-7.893101359867,6234673.0,5.008,-25213.0,46886.24039931856,11.729792080118983,21.33649179373643,0.1985594436028526,3790.34089108162,1.896
El Salvador,2021,1.803,4642.60743101342,11.9047617015957,6255782.0,4.327,-27343.0,53371.48707696068,11.496015519302778,20.727315981302908,0.3385742925090085,3901.34014965811,1.849
El Salvador,2022,1.785,5074.60210221806,2.95461516549889,6280319.0,2.999,-23255.0,54293.2500889066,10.699016197777464,19.097743913032772,0.39222914097709616,4020.12671373919,1.838
El Salvador,2023,1.775,5365.44491399171,3.5391566928735,6309624.0,2.992,-23253.0,56934.79321505122,10.611383422571318,18.83520557506409,0.46661642505738676,4183.54620971358,1.819
Ethiopia,2000,6.654,122.269202606069,6.07321748125295,67411494.0,3.499,-49891.0,27050.256836082543,221.2352437042872,1472.099311608327,,,
Ethiopia,2001,6.579,118.457204255261,8.30130632267965,69487762.0,3.16,-19063.0,27035.9502538777,228.23390458902344,1501.5508582911852,3.0799910768926075,,
Ethiopia,2002,6.499,109.593813612988,1.51472570667433,71635517.0,3.054,-12925.0,28408.729514927418,259.21836806635855,1684.660174063264,3.090839218566277,,
Ethiopia,2003,6.4,116.800491132777,-2.16135972256865,73832663.0,3.008,-13744.0,32507.90732405692,278.31995404113866,1781.2477058632876,3.06711822851784,,6.654
Ethiopia,2004,6.301,133.169812538096,13.5726031401471,76077206.0,2.776,-25430.0,36517.24976751736,274.2156729932381,1727.8329555303935,3.0400406931008206,,6.579
Ethiopia,2005,6.194,158.243458082465,11.8187659491625,78367470.0,2.497,-44421.0,38505.624311958745,243.33153975877102,1507.1955572658276,3.0104470450715626,122.269202606069,6.499
Ethiopia,2006,6.047,189.345737521418,10.8347270679373,80703490.0,2.337,-30512.0,40982.619977352224,216.4433195794357,1308.8327534968475,2.9808541732941007,118.457204255261,6.4
Ethiopia,2007,5.887,237.146255996319,11.4561670019891,83103217.0,2.337,-381.0,45435.300017531576,191.5918926345471,1127.9014719395786,2.9735108109946617,109.593813612988,6.301
Ethiopia,2008,5.695,316.410475118075,10.7885216870332,85543668.0,2.326,-20780.0,46955.33693399176,148.40007087777175,845.1384036489102,2.936650454819345,116.800491132777,6.194
Ethiopia,2009,5.488,368.574712267445,8.8025531990487,88007636.0,2.326,16315.0,42255.83467634836,114.64659204749428,629.1804971566487,2.880362810722592,133.169812538096,6.047
Ethiopia,2010,5.282,330.619412798644,12.5505383347633,90538514.0,2.295,80213.0,43814.67728781202,132.523002557313,699.9864995077272,2.875748190759264,158.243458082465,5.887
Ethiopia,2011,5.08,343.024942351887,11.1782962297008,93149970.0,2.27,116793.0,47221.08305970434,137.6607856441626,699.316791072346,2.8843592462761247,189.345737521418,5.695
Ethiopia,2012,4.887,452.101031885754,8.64781163513926,95798767.0,2.252,119517.0,46529.73392493532,102.91888459279913,502.9645890050093,2.843583309796016,237.146255996319,5.488
Ethiopia,2013,4.708,484.039833104062,10.5822700502552,98438751.0,2.251,80955.0,47860.02602784562,98.87621380440474,465.50921459113755,2.755759894070442,316.410475118075,5.282
Ethiopia,2014,4.605,549.986577082588,10.2574929627477,101115610.0,2.361,103122.0,49157.63021882968,89.37969082734176,411.59347625990887,2.7193142667972348,368.574712267445,5.08
Ethiopia,2015,4.529,597.912113218663,10.3924630141307,103867135.0,2.442,62785.0,44810.92904203534,74.94567855601798,339.42897818020543,2.721167384541312,330.619412798644,4.887
Ethiopia,2016,4.473,641.651523286233,9.43348265981905,106718162.0,2.556,115823.0,44236.64517592658,68.94185328099525,308.3769097258917,2.7448788300553417,343.024942351887,4.708
Ethiopia,2017,4.401,696.348429076216,9.56418965754014,109666481.0,2.665,71766.0,45984.52697074104,66.0366636164379,290.6273565759432,2.7627153098832347,452.101031885754,4.605
Ethiopia,2018,4.371,739.702022272086,6.81614778557282,112664152.0,2.811,9302.0,48615.278707212725,65.7227873433209,287.2743034776557,2.733443229568011,484.039833104062,4.529
Ethiopia,2019,4.347,793.473247210264,8.36408573314054,115737383.0,2.928,-10807.0,48464.50914927236,61.07894540826233,265.5101756897164,2.7277807052592973,549.986577082588,4.473
Ethiopia,2020,4.274,829.790982547947,6.05953089054807,118917671.0,3.998,38866.0,46886.24039931856,56.50367548626545,241.49670902829854,2.747848549504517,597.912113218663,4.401
Ethiopia,2021,4.177,893.00983544905,5.64153069257077,122138588.0,3.935,-1377.0,53371.48707696068,59.76584462826529,249.6419330122641,2.708526809274625,641.651523286233,4.371
Ethiopia,2022,4.082,982.103161506992,5.32175988403378,125384287.0,3.386,-11996.0,54293.2500889066,55.282634469474786,225.66371390439608,2.657390308130947,696.348429076216,4.347
Ethiopia,2023,3.989,1055.81091592527,6.59424599357075,128691692.0,3.375,-11996.0,56934.79321505122,53.92517955277615,215.10754123602405,2.6378145771965844,739.702022272086,4.274
France,2000,1.89,22340.5939516217,4.14099996402915,60918661.0,10.218,171637.0,27050.256836082543,1.2108118922289874,2.288434476312786,,,
France,2001,1.9,22331.7948343036,1.89946701186636,61364377.0,8.61,179476.0,27035.9502538777,1.2106483359030373,2.3002318382157707,0.7316575786194601,,
France,2002,1.88,24144.5727019529,1.06775027069419,61812142.0,8.702,191373.0,28408.729514927418,1.1766093302048628,2.212025540785142,0.7296823041159639,,
France,2003,1.89,29479.5222101175,0.967827182558352,62249855.0,8.306,195616.0,32507.90732405692,1.1027284327186302,2.084156737838211,0.708134333865984,,1.89
France,2004,1.92,33644.9282220364,2.86825052501032,62707588.0,8.914,200629.0,36517.24976751736,1.0853716056852718,2.083913482915722,0.7353157690086265,,1.9
France,2005,1.94,34696.3718316971,1.88856584109286,63180854.0,8.882,191417.0,38505.624311958745,1.1097882077912733,2.15298912311507,0.7547188707050845,22340.5939516217,1.88
France,2006,2.0,36431.5658906555,2.71406448755236,63622342.0,8.832,132512.0,40982.619977352224,1.1249206279070216,2.2498412558140433,0.6987686491227274,22331.7948343036,1.89
France,2007,1.98,41486.1907828787,2.53048188351066,64016890.0,8.008,91973.0,45435.300017531576,1.0951909336608139,2.1684780486484114,0.6201406417890132,24144.5727019529,1.92
France,2008,2.01,45464.8181385158,0.380171435849121,64375116.0,7.386,79528.0,46955.33693399176,1.0327840043467205,2.075895848736908,0.5595804482223299,29479.5222101175,1.94
France,2009,2.0,41728.0884164132,-2.82455153714783,64706436.0,9.122,58032.0,42255.83467634836,1.0126472666245496,2.0252945332490992,0.5146709172531905,33644.9282220364,2.0
France,2010,2.03,40694.8211697025,2.00032476039051,65026211.0,9.279,52644.0,43814.67728781202,1.0766646965985998,2.1856293340951574,0.4941934987734431,34696.3718316971,1.98
France,2011,2.01,43929.7840873812,2.43757653729007,65340830.0,9.228,70178.0,47221.08305970434,1.074921810810096,2.1605928397282925,0.483834126518623,36431.5658906555,2.01
France,2012,2.01,40863.5814412333,0.183835264973013,65657659.0,9.841,103287.0,46529.73392493532,1.1386602026513664,2.288707007329246,0.4848867086628683,41486.1907828787,2.0
France,2013,1.99,42669.1795111893,0.781756446231,65997932.0,9.913,116297.0,47860.02602784562,1.1216533004881217,2.2320900679713622,0.5182533236526066,45464.8181385158,2.03
France,2014,2.0,43148.0459288416,0.997832947295251,66312067.0,10.273,52342.0,49157.63021882968,1.139278249121615,2.27855649824323,0.4759770351592252,41728.0884164132,2.01
France,2015,1.96,36702.4323733379,1.06675474783462,66548272.0,10.354,-345.0,44810.92904203534,1.2209253214124243,2.3930136299683515,0.3562021373877622,40694.8211697025,2.01
France,2016,1.92,37024.2157133669,0.860031075424033,66724104.0,10.057,15548.0,44236.64517592658,1.1948030315725435,2.2940218206192835,0.2642172286607236,43929.7840873812,1.99
France,2017,1.89,38687.1626407164,2.08361485997399,66918020.0,9.409,102984.0,45984.52697074104,1.188624955461182,2.246501165821634,0.29062361032228257,40863.5814412333,2.0
France,2018,1.87,41418.1766484844,1.64590872395887,67158348.0,9.018,132925.0,48615.278707212725,1.1737667526943558,2.1949438275384456,0.3591379422164698,42669.1795111893,1.96
France,2019,1.86,40408.2848574751,2.02744646419237,67382061.0,8.415,71972.0,48464.50914927236,1.199370607295324,2.230829329569303,0.33311272040223994,43148.0459288416,1.92
France,2020,1.83,39169.8606000707,-7.44064589948231,67601110.0,8.009,145593.0,46886.24039931856,1.1969978876880132,2.1905061344690644,0.32508504006727446,36702.4323733379,1.89
France,2021,1.84,43725.0999521245,6.88233783360239,67842811.0,7.871,131465.0,53371.48707696068,1.2206144099246932,2.2459305142614356,0.35753998713925483,37024.2157133669,1.87
France,2022,1.79,40988.6396406579,2.71676264185913,68184457.0,7.303,179377.0,54293.2500889066,1.324592632614512,2.3710208123799767,0.5035846760535811,38687.1626407164,1.86
France,2023,1.66,44700.1384177544,1.43921494437743,68372286.0,7.335,91862.0,56934.79321505122,1.2737050763233733,2.1143504266967996,0.27547187183729616,41418.1766484844,1.83
Germany,2000,1.38,23925.8559901991,2.8765231247659,82211508.0,7.917,174594.0,27050.256836082543,1.13058679476978,1.5602097767822964,,,
Germany,2001,1.35,23878.3641471651,1.63614170690956,82349925.0,7.773,272875.0,27035.9502538777,1.1322362824878638,1.5285189813586162,0.16836693957735793,,
Germany,2002,1.34,25486.5942008748,-0.228255715793637,82488495.0,8.482,218795.0,28408.729514927418,1.114653817258656,1.493636115126599,0.16826973430759118,,
Germany,2003,1.34,30711.1022511331,-0.529801394291297,82534176.0,9.779,142009.0,32507.90732405692,1.0585066943618908,1.4183989704449338,0.05537863189284398,,1.38
Germany,2004,1.36,34566.7359143735,1.16208684507278,82516260.0,10.727,81735.0,36517.24976751736,1.0564274815526564,1.436741374911613,-0.021707371259149788,,1.35
Germany,2005,1.34,35084.4363546269,0.885485292551564,82469422.0,11.193,81351.0,38505.624311958745,1.0975129804780421,1.4706673938405765,-0.05676214603037577,23925.8559901991,1.34
Germany,2006,1.33,36980.3349948954,3.86668241523209,82376451.0,10.277,-489056.0,40982.619977352224,1.108227385798676,1.473942423112239,-0.11273390518002913,23878.3641471651,1.34
Germany,2007,1.37,42350.9217211489,2.8891174138025,82266372.0,8.732,-24772.0,45435.300017531576,1.0728290712700692,1.469775827639995,-0.1336292091534741,25486.5942008748,1.36
Germany,2008,1.38,46379.1647953479,0.887902330743628,82110097.0,7.508,-23341.0,46955.33693399176,1.012423081381182,1.397143852306031,-0.18996218770896967,30711.1022511331,1.34
Germany,2009,1.36,42471.8868625226,-5.54455451920674,81902307.0,7.88,46533.0,42255.83467634836,0.9949130542075141,1.3530817537222193,-0.25306266536258004,34566.7359143735,1.33
Germany,2010,1.39,42396.9665976293,4.13463778522758,81776930.0,7.043,130116.0,43814.67728781202,1.0334389651891271,1.4364801616128866,-0.15308115801915267,35084.4363546269,1.37
Germany,2011,1.39,47630.9761883572,3.75796884489337,80274983.0,5.967,295282.0,47221.08305970434,0.9913944000007068,1.3780382160009823,-1.8366390129832433,36980.3349948954,1.38
Germany,2012,1.41,44718.0159214069,0.463512036709204,80425823.0,5.372,199143.0,46529.73392493532,1.040514275202025,1.4671251280348554,0.18790411951878916,42350.9217211489,1.36
Germany,2013,1.42,47206.8353514242,0.396995583779145,80645605.0,5.316,462384.0,47860.02602784562,1.0138367817194023,1.4396482300415512,0.2732729262838962,46379.1647953479,1.39
Germany,2014,1.47,48959.5991203133,2.18018602168017,80982500.0,4.979,592338.0,49157.63021882968,1.0040447859474857,1.4759458353428039,0.41774750155325613,42471.8868625226,1.39
Germany,2015,1.5,41929.7549110722,1.66300602334775,81686611.0,4.612,1175283.0,44810.92904203534,1.0687143088976732,1.6030714633465097,0.8694606859506626,42396.9665976293,1.41
Germany,2016,1.6,42948.9381932694,2.22222216259371,82348669.0,4.104,517480.0,44236.64517592658,1.0299822774864076,1.6479716439782521,0.8104853315557436,47630.9761883572,1.42
Germany,2017,1.57,45553.9341495339,2.797906720551,82657002.0,3.781,452988.0,45984.52697074104,1.0094523739660703,1.5848402271267306,0.3744237809113926,44718.0159214069,1.47
Germany,2018,1.57,48916.1686612154,1.13569604599849,82905782.0,3.384,403908.0,48615.278707212725,0.9938488650636851,1.5603427181499856,0.30097873619949755,47206.8353514242,1.5
Germany,2019,1.54,47656.199739747,0.977734697038784,83092962.0,3.163,319082.0,48464.50914927236,1.0169612645141572,1.5661203473518022,0.2257743615517782,48959.5991203133,1.6
Germany,2020,1.53,47394.8734504469,-4.13191443239947,83160871.0,3.881,203468.0,46886.24039931856,0.9892681842127896,1.5135803218455681,0.08172653659885842,41929.7549110722,1.57
Germany,2021,1.58,52349.2459994422,3.90999994204108,83196078.0,3.594,310264.0,53371.48707696068,1.019527331444838,1.6108531836828444,0.04233601641809859,42948.9381932694,1.57
Germany,2022,1.455,50506.5179638543,1.8092581243061,83177813.0,3.137,981552.0,54293.2500889066,1.0749751176226865,1.5640887961410088,-0.021954159906434345,45553.9341495339,1.54
Germany,2023,1.39,54776.7668235491,-0.869647578573321,83287273.0,3.071,609553.0,56934.79321505122,1.0393967464062586,1.4447614775046993,0.13159759321876852,48916.1686612154,1.53
Ghana,2000,4.827,253.746936203344,3.70000008164408,19637087.0,10.456,-4206.0,27050.256836082543,106.60328451968147,514.5740543765024,,,
Ghana,2001,4.768,263.542156494853,4.00000012807919,20167069.0,9.615,36050.0,27035.9502538777,102.58681424429233,489.1339303167858,2.698882986055917,,
Ghana,2002,4.687,297.46164468774,4.49999955900331,20729388.0,8.711,40573.0,28408.729514927418,95.50384065397557,447.6265011451835,2.788303049887908,,
Ghana,2003,4.597,358.39927142073,5.200000133101,21296705.0,7.728,28768.0,32507.90732405692,90.7030508047418,416.96192454939813,2.7367764065200584,,4.827
Ghana,2004,4.504,406.132105329565,5.59999999077445,21868298.0,6.758,34433.0,36517.24976751736,89.91470826440727,404.97584602289027,2.6839504045344187,,4.768
Ghana,2005,4.496,478.611909191028,5.90000381855104,22449438.0,5.816,21272.0,38505.624311958745,80.45270828517981,361.71537645016843,2.6574541832199206,253.746936203344,4.687
Ghana,2006,4.399,906.441027564887,6.39991260618034,23040702.0,4.897,28536.0,40982.619977352224,45.21267101893014,198.8905398122737,2.6337585822861165,263.542156494853,4.597
Ghana,2007,4.288,1050.12461524926,4.34681910440079,23642279.0,5.104,32813.0,45435.300017531576,43.266579373293666,185.52709235268324,2.6109317328959936,297.46164468774,4.504
Ghana,2008,4.217,1182.65761256016,9.14979893831817,24249946.0,5.144,30506.0,46955.33693399176,39.70323822830271,167.4285556087525,2.5702556001475196,358.39927142073,4.496
Ghana,2009,4.179,1047.70430093586,4.84448705175076,24862664.0,5.362,22416.0,42255.83467634836,40.3318327877469,168.5467292199943,2.526677791364973,406.132105329565,4.399
Ghana,2010,4.181,1263.89251760539,7.89971194051621,25474995.0,5.384,-3726.0,43814.67728781202,34.66645832418145,144.94046225340264,2.4628535381405525,478.611909191028,4.288
Ghana,2011,4.177,1507.43573198753,14.0471235803149,26095088.0,4.213,-720.0,47221.08305970434,31.32543700383438,130.8463503650162,2.4341241283855064,906.441027564887,4.217
Ghana,2012,4.154,1543.77524235764,9.2927894063005,26734268.0,3.126,1005.0,46529.73392493532,30.14022549932561,125.20249672419858,2.4494264974312507,1050.12461524926,4.179
Ghana,2013,4.114,2294.79584693743,7.31252501678145,27386193.0,2.173,-2377.0,47860.02602784562,20.855897090679445,85.80116063105524,2.438536936938007,1182.65761256016,4.181
Ghana,2014,4.029,1949.90832923846,2.85624016330883,28041592.0,4.403,-6312.0,49157.63021882968,25.210226286908718,101.57200170995522,2.3931730854303224,1047.70430093586,4.177
Ghana,2015,3.982,1722.77282833606,2.12075933817334,28696068.0,6.806,-13306.0,44810.92904203534,26.010933249577644,103.57553619981819,2.3339473736013305,1263.89251760539,4.154
Ghana,2016,3.873,1912.47991339951,3.37346574966936,29356742.0,5.256,7009.0,44236.64517592658,23.13051492253017,89.58448429495935,2.3023154252352684,1507.43573198753,4.114
Ghana,2017,3.715,2012.28662641265,8.12889488100956,30008354.0,3.369,-4913.0,45984.52697074104,22.851877246095263,84.8947239692439,2.21963322769263,1543.77524235764,4.029
Ghana,2018,3.65,2195.32166016377,6.20007768127284,30637585.0,3.204,-19375.0,48615.278707212725,22.144945585598624,80.82905138743497,2.0968527630672362,2294.79584693743,3.982
Ghana,2019,3.593,2186.65822682613,6.5077747939152,31258945.0,3.067,-21857.0,48464.50914927236,22.16373302178876,79.63429274728702,2.0280971884696575,1949.90832923846,3.873
Ghana,2020,3.541,2195.45481659987,0.513941670628171,31887809.0,3.178,-291.0,46886.24039931856,21.356048890102826,75.62176911985411,2.0117889455322224,1722.77282833606,3.715
Ghana,2021,3.492,2445.18662529344,5.07646643533542,32518665.0,3.2,-11259.0,53371.48707696068,21.827163016874312,76.2204532549251,1.9783610720949918,1912.47991339951,3.65
Ghana,2022,3.434,2229.89122647803,3.80484980952164,33149152.0,2.87,-10003.0,54293.2500889066,24.347936546958525,83.61081410225557,1.9388465055376614,2012.28662641265,3.593
Ghana,2023,3.397,2383.90410483418,3.14009099763754,33787914.0,2.829,-10003.0,56934.79321505122,23.883004815334843,81.13056735769246,1.9269331535238132,2195.32166016377,3.541
Guatemala,2000,4.583,1648.96578971559,3.6088687174876,11697592.0,2.143,-65197.0,27050.256836082543,16.404377219219395,75.18126079568249,,,
Guatemala,2001,4.502,1537.68663578252,2.33257486608854,11969422.0,2.251,-59536.0,27035.9502538777,17.582223597930447,79.15517063788288,2.323811601567227,,
Guatemala,2002,4.371,1669.33517469705,3.83928708556792,12246915.0,2.254,-55247.0,28408.729514927418,17.017990122973966,74.38563482751921,2.3183492068372225,,
Guatemala,2003,4.25,1722.54701910774,2.56037766801896,12525842.0,2.807,-54701.0,32507.90732405692,18.871999988073274,80.20599994931142,2.2775286674235895,,4.583
Guatemala,2004,4.134,1840.91184884,3.13791683609193,12807402.0,2.971,-47409.0,36517.24976751736,19.836501020148088,82.0040952172922,2.2478329201342406,,4.502
Guatemala,2005,3.974,2046.46611650758,3.27602692588886,13087629.0,3.059,-49636.0,38505.624311958745,18.8156666760117,74.77345937047049,2.188008153410026,1648.96578971559,4.371
Guatemala,2006,3.845,2225.1234753878,5.35139778711536,13367459.0,2.96,-42118.0,40982.619977352224,18.418132939885353,70.81772115385918,2.1381260119766488,1537.68663578252,4.25
Guatemala,2007,3.716,2458.81573919384,6.33771869016203,13652040.0,2.847,-40632.0,45435.300017531576,18.478529843976123,68.66621690021528,2.1289087178049337,1669.33517469705,4.134
Guatemala,2008,3.571,2763.05988172926,3.29352400028485,13935174.0,2.898,-42624.0,46955.33693399176,16.99396283246847,60.6854412747449,2.0739318079935343,1722.54701910774,3.974
Guatemala,2009,3.465,2611.64632773352,0.476898106596394,14215611.0,3.22,-43046.0,42255.83467634836,16.179769147003714,56.06290009436787,2.0124398877258365,1840.91184884,3.845
Guatemala,2010,3.375,2805.25960237322,2.88417542800377,14500112.0,3.497,-36076.0,43814.67728781202,15.618760292539509,52.71331598732084,2.0013279766870395,2046.46611650758,3.716
Guatemala,2011,3.292,3168.98370607705,4.16390688293349,14792126.0,3.169,-33238.0,47221.08305970434,14.901017941225165,49.05415106251324,2.0138740997310833,2225.1234753878,3.571
Guatemala,2012,3.219,3286.61959336267,2.97470856847661,15089647.0,2.765,-32624.0,46529.73392493532,14.15732262379928,45.572421526009876,2.011347118054574,2458.81573919384,3.465
Guatemala,2013,3.151,3444.15802275864,3.69481894978053,15387337.0,3.017,-35698.0,47860.02602784562,13.896001783771684,43.786301620664574,1.9728095693689829,2763.05988172926,3.375
Guatemala,2014,3.088,3689.14510410202,4.44397783368888,15681725.0,2.717,-40409.0,49157.63021882968,13.32493811755209,41.14740890700086,1.9131835482643966,2611.64632773352,3.292
Guatemala,2015,3.029,3893.50533299068,4.09217081621244,15971743.0,2.506,-48179.0,44810.92904203534,11.509147980957088,34.86120923431902,1.8494011341226857,2805.25960237322,3.219
Guatemala,2016,2.973,4060.13784737643,2.67780277623314,16268760.0,2.583,-30980.0,44236.64517592658,10.89535548762496,32.391891864709,1.8596404913352238,3168.98370607705,3.151
Guatemala,2017,2.857,4324.99768915601,3.07985126948702,16567357.0,2.462,-42779.0,45984.52697074104,10.632266252080834,30.376384682194946,1.8354011000223824,3286.61959336267,3.088
Guatemala,2018,2.743,4352.94593289707,3.40687348346576,16845685.0,2.283,-56487.0,48615.278707212725,11.168362634556592,30.63481870658873,1.679978285009498,3444.15802275864,3.029
Guatemala,2019,2.593,4511.99839552697,4.01789785040324,17103803.0,2.193,-57746.0,48464.50914927236,10.741251414743033,27.852064918428685,1.532249950061404,3689.14510410202,2.973
Guatemala,2020,2.47,4477.61785000665,-1.78555175063326,17357325.0,2.965,-23927.0,46886.24039931856,10.47124653553204,25.863978942764142,1.4822551452446042,3893.50533299068,2.857
Guatemala,2021,2.388,4912.62240414681,8.04170378184928,17598650.0,2.174,-29908.0,53371.48707696068,10.864154149504568,25.943600109016906,1.3903352043013628,4060.13784737643,2.743
Guatemala,2022,2.343,5358.70156997677,4.18451817243695,17847877.0,3.051,-8463.0,54293.2500889066,10.13179207312005,23.738788827320274,1.4161711267625554,4324.99768915601,2.593
Guatemala,2023,2.311,5758.32760847852,3.5331575177533,18124838.0,2.344,-8940.0,56934.79321505122,9.887383470718277,22.849743200829938,1.5517868035509252,4352.94593289707,2.47
Honduras,2000,4.289,1092.56400746252,9.61221881702615,6577773.0,3.883,-10757.0,27050.256836082543,24.758509937469718,106.1892491218076,,,
Honduras,2001,4.153,1132.1648753329,2.72319327321379,6757993.0,4.0,-9744.0,27035.9502538777,23.87987018757148,99.17310088898435,2.739833071162545,,
Honduras,2002,4.0,1132.49965345317,3.75433786119939,6938859.0,4.02,-8816.0,28408.729514927418,25.08497855015207,100.33991420060828,2.676327128483269,,
